ID,数学,判定
20083028,41, 
20083029,58, 
20083030,49, 
20083031,46, 
20083032,47, 
20083033,28, 
20083034,85, 
20083035,60, 
20083036,9, 
20083037,14, 
20083038,75, 
20083039,11, 
20083040,54, 
20083041,25, 
20083042,60, 
20083043,83, 
20083044,50, 
20083045,59, 
20083046,65, 
20083047,76, 
20083048,1, 
20083049,98, 
20083050,10, 
20083051,33, 
20083052,77, 
20083053,64, 
20083054,94, 
20083055,22, 
20083056,72, 
20083057,11, 
20083058,56, 
20083059,78, 
20083060,33, 
20083061,14, 
20083062,92, 
20083063,34, 
20083064,77, 
20083065,15, 
20083066,31, 
20083067,43, 
20083068,53, 
20083069,51, 
20083070,57, 
20083071,65, 
20083072,62, 
20083073,52, 
20083074,53, 
20083075,24, 
20083076,52, 
20083077,14, 
20083078,73, 
20083079,38, 
20083080,83, 
20083081,40, 
20083082,7, 
20083083,52, 
20083084,28, 
20083085,24, 
20083086,55, 
20083087,95, 
20083088,91, 
20083089,84, 
20083090,37, 
20083091,53, 
20083092,33, 
20083093,22, 
20083094,78, 
20083095,7, 
20083096,30, 
20083097,35, 
20083098,54, 
20083099,58, 
20083100,49, 
20083101,86, 
20083102,68, 
20083103,62, 
20083104,96, 
20083105,65, 
20083106,6, 
20083107,68, 
20083108,0, 
20083109,86, 
20083110,83, 
20083111,35, 
20083112,11, 
20083113,56, 
20083114,74, 
20083115,56, 
20083116,26, 
20083117,89, 
20083118,67, 
20083119,4, 
20083120,45, 
20083121,45, 
20083122,85, 
20083123,99, 
20083124,81, 
20083125,37, 
20083126,94, 
20083127,57, 
20083128,7, 
20083129,46, 
20083130,48, 
20083131,66, 
20083132,62, 
20083133,89, 
20083134,14, 
20083135,82, 
20083136,28, 
20083137,81, 
20083138,16, 
20083139,83, 
20083140,52, 
20083141,38, 
20083142,92, 
20083143,86, 
20083144,77, 
20083145,85, 
20083146,56, 
20083147,51, 
20083148,81, 
20083149,50, 
20083150,42, 
20083151,80, 
20083152,98, 
20083153,9, 
20083154,4, 
20083155,85, 
20083156,36, 
20083157,40, 
20083158,5, 
20083159,85, 
20083160,48, 
20083161,27, 
20083162,8, 
20083163,47, 
20083164,30, 
20083165,98, 
20083166,49, 
20083167,63, 
20083168,6, 
20083169,52, 
20083170,80, 
20083171,48, 
20083172,19, 
20083173,99, 
20083174,40, 
20083175,34, 
20083176,27, 
20083177,26, 
20083178,79, 
20083179,10, 
20083180,41, 
20083181,66, 
20083182,97, 
20083183,72, 
20083184,19, 
20083185,29, 
20083186,22, 
20083187,51, 
20083188,86, 
20083189,85, 
20083190,97, 
20083191,17, 
20083192,2, 
20083193,23, 
20083194,11, 
20083195,50, 
20083196,51, 
20083197,75, 
20083198,47, 
20083199,38, 
20083200,74, 
20083201,90, 
20083202,36, 
20083203,27, 
20083204,18, 
20083205,30, 
20083206,9, 
20083207,16, 
20083208,88, 
20083209,52, 
20083210,11, 
20083211,42, 
20083212,54, 
20083213,74, 
20083214,92, 
20083215,89, 
20083216,85, 
20083217,83, 
20083218,78, 
20083219,81, 
20083220,3, 
20083221,38, 
20083222,74, 
20083223,87, 
20083224,91, 
20083225,10, 
20083226,8, 
20083227,87, 
20083228,64, 
20083229,65, 
20083230,63, 
20083231,35, 
20083232,36, 
20083233,70, 
20083234,17, 
20083235,45, 
20083236,31, 
20083237,20, 
20083238,62, 
20083239,37, 
20083240,9, 
20083241,35, 
20083242,72, 
20083243,99, 
20083244,56, 
20083245,71, 
20083246,82, 
20083247,64, 
20083248,82, 
20083249,21, 
20083250,42, 
20083251,81, 
20083252,68, 
20083253,16, 
20083254,83, 
20083255,86, 
20083256,60, 
20083257,40, 
20083258,4, 
20083259,19, 
20083260,54, 
20083261,67, 
20083262,52, 
20083263,69, 
20083264,72, 
20083265,88, 
20083266,43, 
20083267,29, 
20083268,55, 
20083269,90, 
20083270,61, 
20083271,37, 
20083272,98, 
20083273,57, 
20083274,78, 
20083275,17, 
20083276,74, 
20083277,85, 
20083278,49, 
20083279,69, 
20083280,79, 
20083281,79, 
20083282,29, 
20083283,90, 
20083284,49, 
20083285,87, 
20083286,80, 
20083287,14, 
20083288,64, 
20083289,41, 
20083290,33, 
20083291,6, 
20083292,3, 
20083293,67, 
20083294,43, 
20083295,94, 
20083296,56, 
20083297,70, 
20083298,69, 
20083299,45, 
20083300,34, 
20083301,21, 
20083302,51, 
20083303,38, 
20083304,82, 
20083305,15, 
20083306,50, 
20083307,55, 
20083308,81, 
20083309,38, 
20083310,38, 
20083311,13, 
20083312,57, 
20083313,25, 
20083314,54, 
20083315,35, 
20083316,46, 
20083317,16, 
20083318,70, 
20083319,64, 
20083320,19, 
20083321,97, 
20083322,99, 
20083323,51, 
20083324,9, 
20083325,98, 
20083326,83, 
20083327,42, 
20083328,76, 
20083329,60, 
20083330,54, 
20083331,52, 
20083332,86, 
20083333,30, 
20083334,94, 
20083335,40, 
20083336,16, 
20083337,16, 
20083338,5, 
20083339,95, 
20083340,27, 
20083341,1, 
20083342,15, 
20083343,25, 
20083344,79, 
20083345,53, 
20083346,62, 
20083347,23, 
20083348,50, 
20083349,20, 
20083350,78, 
20083351,11, 
20083352,17, 
20083353,30, 
20083354,30, 
20083355,23, 
20083356,23, 
20083357,94, 
20083358,63, 
20083359,54, 
20083360,55, 
20083361,2, 
20083362,69, 
20083363,66, 
20083364,2, 
20083365,2, 
20083366,80, 
20083367,51, 
20083368,66, 
20083369,88, 
20083370,88, 
20083371,53, 
20083372,89, 
20083373,54, 
20083374,48, 
20083375,93, 
20083376,75, 
20083377,88, 
20083378,38, 
20083379,26, 
20083380,28, 
20083381,75, 
20083382,47, 
20083383,62, 
20083384,28, 
20083385,83, 
20083386,37, 
20083387,37, 
20083388,45, 
20083389,96, 
20083390,80, 
20083391,31, 
20083392,52, 
20083393,14, 
20083394,27, 
20083395,78, 
20083396,12, 
20083397,62, 
20083398,41, 
20083399,19, 
20083400,87, 
20083401,59, 
20083402,78, 
20083403,6, 
20083404,48, 
20083405,48, 
20083406,58, 
20083407,79, 
20083408,1, 
20083409,24, 
20083410,51, 
20083411,27, 
20083412,4, 
20083413,71, 
20083414,12, 
20083415,14, 
20083416,2, 
20083417,19, 
20083418,31, 
20083419,89, 
20083420,94, 
20083421,80, 
20083422,74, 
20083423,58, 
20083424,28, 
20083425,82, 
20083426,84, 
20083427,72, 
20083428,70, 
20083429,70, 
20083430,95, 
20083431,8, 
20083432,86, 
20083433,35, 
20083434,44, 
20083435,30, 
20083436,53, 
20083437,0, 
20083438,6, 
20083439,17, 
20083440,73, 
20083441,44, 
20083442,69, 
20083443,97, 
20083444,29, 
20083445,35, 
20083446,80, 
20083447,38, 
20083448,94, 
20083449,70, 
20083450,18, 
20083451,40, 
20083452,3, 
20083453,71, 
20083454,69, 
20083455,6, 
20083456,2, 
20083457,87, 
20083458,68, 
20083459,40, 
20083460,25, 
20083461,15, 
20083462,86, 
20083463,55, 
20083464,52, 
20083465,65, 
20083466,30, 
20083467,48, 
20083468,45, 
20083469,39, 
20083470,24, 
20083471,43, 
20083472,10, 
20083473,41, 
20083474,40, 
20083475,2, 
20083476,54, 
20083477,97, 
20083478,84, 
20083479,27, 
20083480,68, 
20083481,96, 
20083482,59, 
20083483,99, 
20083484,84, 
20083485,63, 
20083486,56, 
20083487,74, 
20083488,95, 
20083489,31, 
20083490,73, 
20083491,25, 
20083492,74, 
20083493,37, 
20083494,10, 
20083495,81, 
20083496,63, 
20083497,75, 
20083498,33, 
20083499,23, 
20083500,53, 
20083501,48, 
20083502,83, 
20083503,41, 
20083504,98, 
20083505,27, 
20083506,24, 
20083507,60, 
20083508,98, 
20083509,61, 
20083510,95, 
20083511,74, 
20083512,26, 
20083513,13, 
20083514,33, 
20083515,75, 
20083516,66, 
20083517,71, 
20083518,15, 
20083519,78, 
20083520,25, 
20083521,26, 
20083522,98, 
20083523,18, 
20083524,28, 
20083525,70, 
20083526,71, 
20083527,52, 
20083528,16, 
20083529,6, 
20083530,22, 
20083531,4, 
20083532,90, 
20083533,73, 
20083534,85, 
20083535,91, 
20083536,18, 
20083537,49, 
20083538,6, 
20083539,56, 
20083540,46, 
20083541,31, 
20083542,52, 
20083543,9, 
20083544,20, 
20083545,9, 
20083546,42, 
20083547,82, 
20083548,35, 
20083549,89, 
20083550,28, 
20083551,81, 
20083552,42, 
20083553,64, 
20083554,95, 
20083555,85, 
20083556,30, 
20083557,57, 
20083558,18, 
20083559,2, 
20083560,73, 
20083561,31, 
20083562,10, 
20083563,53, 
20083564,13, 
20083565,39, 
20083566,95, 
20083567,30, 
20083568,51, 
20083569,57, 
20083570,81, 
20083571,83, 
20083572,58, 
20083573,37, 
20083574,55, 
20083575,22, 
20083576,41, 
20083577,73, 
20083578,3, 
20083579,95, 
20083580,15, 
20083581,19, 
20083582,22, 
20083583,88, 
20083584,41, 
20083585,78, 
20083586,85, 
20083587,81, 
20083588,58, 
20083589,29, 
20083590,63, 
20083591,66, 
20083592,69, 
20083593,91, 
20083594,52, 
20083595,58, 
20083596,53, 
20083597,58, 
20083598,85, 
20083599,11, 
20083600,56, 
20083601,15, 
20083602,84, 
20083603,47, 
20083604,14, 
20083605,95, 
20083606,11, 
20083607,20, 
20083608,69, 
20083609,62, 
20083610,83, 
20083611,57, 
20083612,43, 
20083613,19, 
20083614,88, 
20083615,70, 
20083616,3, 
20083617,39, 
20083618,4, 
20083619,63, 
20083620,97, 
20083621,62, 
20083622,87, 
20083623,23, 
20083624,0, 
20083625,46, 
20083626,61, 
20083627,54, 
20083628,72, 
20083629,44, 
20083630,59, 
20083631,65, 
20083632,54, 
20083633,72, 
20083634,49, 
20083635,47, 
20083636,33, 
20083637,44, 
20083638,57, 
20083639,32, 
20083640,51, 
20083641,92, 
20083642,9, 
20083643,60, 
20083644,35, 
20083645,41, 
20083646,75, 
20083647,31, 
20083648,21, 
20083649,68, 
20083650,17, 
20083651,35, 
20083652,93, 
20083653,0, 
20083654,27, 
20083655,56, 
20083656,39, 
20083657,92, 
20083658,97, 
20083659,41, 
20083660,25, 
20083661,60, 
20083662,61, 
20083663,23, 
20083664,27, 
20083665,40, 
20083666,55, 
20083667,51, 
20083668,19, 
20083669,70, 
20083670,45, 
20083671,45, 
20083672,61, 
20083673,98, 
20083674,98, 
20083675,42, 
20083676,92, 
20083677,49, 
20083678,49, 
20083679,43, 
20083680,32, 
20083681,50, 
20083682,21, 
20083683,98, 
20083684,9, 
20083685,37, 
20083686,26, 
20083687,73, 
20083688,65, 
20083689,52, 
20083690,79, 
20083691,35, 
20083692,91, 
20083693,29, 
20083694,60, 
20083695,32, 
20083696,20, 
20083697,90, 
20083698,85, 
20083699,57, 
20083700,75, 
20083701,73, 
20083702,15, 
20083703,65, 
20083704,13, 
20083705,95, 
20083706,0, 
20083707,87, 
20083708,63, 
20083709,35, 
20083710,79, 
20083711,32, 
20083712,25, 
20083713,8, 
20083714,19, 
20083715,81, 
20083716,36, 
20083717,61, 
20083718,70, 
20083719,99, 
20083720,97, 
20083721,67, 
20083722,4, 
20083723,38, 
20083724,30, 
20083725,18, 
20083726,38, 
20083727,44, 
20083728,59, 
20083729,54, 
20083730,81, 
20083731,58, 
20083732,42, 
20083733,86, 
20083734,42, 
20083735,59, 
20083736,51, 
20083737,20, 
20083738,69, 
20083739,35, 
20083740,82, 
20083741,35, 
20083742,34, 
20083743,3, 
20083744,30, 
20083745,92, 
20083746,90, 
20083747,88, 
20083748,33, 
20083749,0, 
20083750,76, 
20083751,81, 
20083752,21, 
20083753,19, 
20083754,16, 
20083755,21, 
20083756,48, 
20083757,14, 
20083758,46, 
20083759,64, 
20083760,64, 
20083761,91, 
20083762,74, 
20083763,27, 
20083764,80, 
20083765,46, 
20083766,11, 
20083767,26, 
20083768,83, 
20083769,40, 
20083770,88, 
20083771,20, 
20083772,15, 
20083773,64, 
20083774,42, 
20083775,25, 
20083776,56, 
20083777,48, 
20083778,93, 
20083779,10, 
20083780,35, 
20083781,76, 
20083782,58, 
20083783,21, 
20083784,24, 
20083785,63, 
20083786,38, 
20083787,7, 
20083788,41, 
20083789,71, 
20083790,12, 
20083791,1, 
20083792,89, 
20083793,75, 
20083794,35, 
20083795,5, 
20083796,71, 
20083797,87, 
20083798,7, 
20083799,95, 
20083800,30, 
20083801,22, 
20083802,7, 
20083803,33, 
20083804,6, 
20083805,40, 
20083806,60, 
20083807,98, 
20083808,58, 
20083809,51, 
20083810,39, 
20083811,60, 
20083812,41, 
20083813,71, 
20083814,78, 
20083815,13, 
20083816,14, 
20083817,63, 
20083818,50, 
20083819,79, 
20083820,19, 
20083821,22, 
20083822,45, 
20083823,43, 
20083824,82, 
20083825,38, 
20083826,61, 
20083827,95, 
20083828,46, 
20083829,71, 
20083830,33, 
20083831,51, 
20083832,5, 
20083833,62, 
20083834,47, 
20083835,88, 
20083836,27, 
20083837,90, 
20083838,91, 
20083839,57, 
20083840,15, 
20083841,72, 
20083842,26, 
20083843,43, 
20083844,37, 
20083845,40, 
20083846,45, 
20083847,56, 
20083848,17, 
20083849,2, 
20083850,98, 
20083851,21, 
20083852,61, 
20083853,66, 
20083854,93, 
20083855,2, 
20083856,77, 
20083857,6, 
20083858,99, 
20083859,84, 
20083860,24, 
20083861,61, 
20083862,40, 
20083863,68, 
20083864,79, 
20083865,17, 
20083866,42, 
20083867,93, 
20083868,78, 
20083869,64, 
20083870,12, 
20083871,12, 
20083872,59, 
20083873,1, 
20083874,73, 
20083875,73, 
20083876,94, 
20083877,52, 
20083878,56, 
20083879,18, 
20083880,90, 
20083881,99, 
20083882,11, 
20083883,83, 
20083884,51, 
20083885,63, 
20083886,18, 
20083887,5, 
20083888,91, 
20083889,11, 
20083890,99, 
20083891,39, 
20083892,24, 
20083893,49, 
20083894,48, 
20083895,49, 
20083896,28, 
20083897,98, 
20083898,44, 
20083899,10, 
20083900,37, 
20083901,88, 
20083902,8, 
20083903,16, 
20083904,83, 
20083905,91, 
20083906,27, 
20083907,96, 
20083908,79, 
20083909,84, 
20083910,47, 
20083911,92, 
20083912,63, 
20083913,84, 
20083914,47, 
20083915,62, 
20083916,97, 
20083917,79, 
20083918,24, 
20083919,53, 
20083920,17, 
20083921,23, 
20083922,85, 
20083923,86, 
20083924,29, 
20083925,2, 
20083926,1, 
20083927,55, 
20083928,51, 
20083929,63, 
20083930,9, 
20083931,95, 
20083932,90, 
20083933,25, 
20083934,29, 
20083935,79, 
20083936,34, 
20083937,22, 
20083938,98, 
20083939,12, 
20083940,52, 
20083941,93, 
20083942,67, 
20083943,1, 
20083944,94, 
20083945,78, 
20083946,60, 
20083947,12, 
20083948,5, 
20083949,52, 
20083950,88, 
20083951,88, 
20083952,5, 
20083953,34, 
20083954,93, 
20083955,2, 
20083956,10, 
20083957,73, 
20083958,67, 
20083959,83, 
20083960,43, 
20083961,93, 
20083962,72, 
20083963,41, 
20083964,43, 
20083965,21, 
20083966,19, 
20083967,6, 
20083968,80, 
20083969,49, 
20083970,54, 
20083971,64, 
20083972,15, 
20083973,15, 
20083974,44, 
20083975,85, 
20083976,55, 
20083977,2, 
20083978,26, 
20083979,57, 
20083980,89, 
20083981,96, 
20083982,35, 
20083983,32, 
20083984,43, 
20083985,77, 
20083986,43, 
20083987,63, 
20083988,44, 
20083989,70, 
20083990,96, 
20083991,25, 
20083992,25, 
20083993,70, 
20083994,3, 
20083995,52, 
20083996,90, 
20083997,17, 
20083998,42, 
20083999,91, 
20084000,89, 
20084001,96, 
20084002,46, 
20084003,18, 
20084004,19, 
20084005,63, 
20084006,65, 
20084007,86, 
20084008,6, 
20084009,77, 
20084010,99, 
20084011,66, 
20084012,37, 
20084013,87, 
20084014,91, 
20084015,23, 
20084016,20, 
20084017,98, 
20084018,92, 
20084019,33, 
20084020,66, 
20084021,0, 
20084022,63, 
20084023,16, 
20084024,79, 
20084025,92, 
20084026,89, 
20084027,31, 
20084028,29, 
20084029,9, 
20084030,53, 
20084031,67, 
20084032,96, 
20084033,65, 
20084034,8, 
20084035,41, 
20084036,88, 
20084037,53, 
20084038,85, 
20084039,24, 
20084040,12, 
20084041,69, 
20084042,67, 
20084043,93, 
20084044,25, 
20084045,38, 
20084046,61, 
20084047,11, 
20084048,69, 
20084049,33, 
20084050,26, 
20084051,61, 
20084052,55, 
20084053,34, 
20084054,7, 
20084055,24, 
20084056,24, 
20084057,17, 
20084058,90, 
20084059,20, 
20084060,13, 
20084061,99, 
20084062,65, 
20084063,72, 
20084064,9, 
20084065,20, 
20084066,29, 
20084067,41, 
20084068,37, 
20084069,26, 
20084070,31, 
20084071,58, 
20084072,33, 
20084073,52, 
20084074,94, 
20084075,78, 
20084076,97, 
20084077,8, 
20084078,26, 
20084079,30, 
20084080,56, 
20084081,47, 
20084082,74, 
20084083,52, 
20084084,26, 
20084085,54, 
20084086,82, 
20084087,72, 
20084088,76, 
20084089,13, 
20084090,3, 
20084091,53, 
20084092,32, 
20084093,7, 
20084094,38, 
20084095,52, 
20084096,38, 
20084097,55, 
20084098,55, 
20084099,41, 
20084100,83, 
20084101,33, 
20084102,43, 
20084103,10, 
20084104,67, 
20084105,45, 
20084106,18, 
20084107,50, 
20084108,95, 
20084109,23, 
20084110,37, 
20084111,49, 
20084112,33, 
20084113,50, 
20084114,58, 
20084115,53, 
20084116,39, 
20084117,25, 
20084118,13, 
20084119,46, 
20084120,27, 
20084121,32, 
20084122,98, 
20084123,70, 
20084124,50, 
20084125,53, 
20084126,38, 
20084127,87, 
20084128,34, 
20084129,53, 
20084130,86, 
20084131,84, 
20084132,82, 
20084133,54, 
20084134,7, 
20084135,18, 
20084136,56, 
20084137,90, 
20084138,68, 
20084139,33, 
20084140,79, 
20084141,46, 
20084142,82, 
20084143,90, 
20084144,41, 
20084145,51, 
20084146,88, 
20084147,57, 
20084148,14, 
20084149,89, 
20084150,0, 
20084151,18, 
20084152,16, 
20084153,82, 
20084154,52, 
20084155,11, 
20084156,95, 
20084157,9, 
20084158,42, 
20084159,10, 
20084160,76, 
20084161,41, 
20084162,53, 
20084163,19, 
20084164,78, 
20084165,73, 
20084166,14, 
20084167,1, 
20084168,99, 
20084169,89, 
20084170,71, 
20084171,35, 
20084172,61, 
20084173,72, 
20084174,12, 
20084175,40, 
20084176,49, 
20084177,37, 
20084178,67, 
20084179,52, 
20084180,78, 
20084181,35, 
20084182,24, 
20084183,76, 
20084184,65, 
20084185,3, 
20084186,77, 
20084187,56, 
20084188,31, 
20084189,6, 
20084190,88, 
20084191,14, 
20084192,96, 
20084193,52, 
20084194,78, 
20084195,6, 
20084196,82, 
20084197,4, 
20084198,9, 
20084199,24, 
20084200,87, 
20084201,34, 
20084202,23, 
20084203,34, 
20084204,59, 
20084205,73, 
20084206,36, 
20084207,38, 
20084208,79, 
20084209,13, 
20084210,78, 
20084211,89, 
20084212,64, 
20084213,95, 
20084214,52, 
20084215,69, 
20084216,44, 
20084217,11, 
20084218,95, 
20084219,65, 
20084220,68, 
20084221,92, 
20084222,68, 
20084223,63, 
20084224,69, 
20084225,26, 
20084226,16, 
20084227,63, 
20084228,75, 
20084229,1, 
20084230,61, 
20084231,86, 
20084232,95, 
20084233,42, 
20084234,88, 
20084235,73, 
20084236,42, 
20084237,45, 
20084238,95, 
20084239,3, 
20084240,3, 
20084241,31, 
20084242,16, 
20084243,81, 
20084244,90, 
20084245,84, 
20084246,30, 
20084247,18, 
20084248,70, 
20084249,99, 
20084250,0, 
20084251,41, 
20084252,82, 
20084253,34, 
20084254,18, 
20084255,46, 
20084256,49, 
20084257,84, 
20084258,32, 
20084259,80, 
20084260,70, 
20084261,15, 
20084262,9, 
20084263,31, 
20084264,16, 
20084265,8, 
20084266,52, 
20084267,29, 
20084268,87, 
20084269,87, 
20084270,67, 
20084271,28, 
20084272,13, 
20084273,6, 
20084274,68, 
20084275,5, 
20084276,47, 
20084277,16, 
20084278,44, 
20084279,85, 
20084280,82, 
20084281,66, 
20084282,54, 
20084283,94, 
20084284,53, 
20084285,35, 
20084286,6, 
20084287,87, 
20084288,69, 
20084289,31, 
20084290,33, 
20084291,88, 
20084292,34, 
20084293,55, 
20084294,60, 
20084295,72, 
20084296,33, 
20084297,5, 
20084298,85, 
20084299,44, 
20084300,14, 
20084301,17, 
20084302,16, 
20084303,37, 
20084304,27, 
20084305,59, 
20084306,99, 
20084307,99, 
20084308,63, 
20084309,27, 
20084310,39, 
20084311,21, 
20084312,38, 
20084313,11, 
20084314,23, 
20084315,34, 
20084316,86, 
20084317,48, 
20084318,26, 
20084319,35, 
20084320,4, 
20084321,16, 
20084322,75, 
20084323,32, 
20084324,61, 
20084325,87, 
20084326,60, 
20084327,51, 
20084328,75, 
20084329,1, 
20084330,11, 
20084331,43, 
20084332,64, 
20084333,68, 
20084334,76, 
20084335,9, 
20084336,94, 
20084337,81, 
20084338,1, 
20084339,98, 
20084340,91, 
20084341,46, 
20084342,67, 
20084343,52, 
20084344,82, 
20084345,2, 
20084346,79, 
20084347,59, 
20084348,5, 
20084349,60, 
20084350,51, 
20084351,70, 
20084352,88, 
20084353,92, 
20084354,78, 
20084355,85, 
20084356,39, 
20084357,73, 
20084358,19, 
20084359,6, 
20084360,95, 
20084361,62, 
20084362,48, 
20084363,3, 
20084364,99, 
20084365,25, 
20084366,57, 
20084367,58, 
20084368,33, 
20084369,23, 
20084370,66, 
20084371,45, 
20084372,97, 
20084373,86, 
20084374,69, 
20084375,32, 
20084376,70, 
20084377,60, 
20084378,66, 
20084379,97, 
20084380,29, 
20084381,30, 
20084382,19, 
20084383,62, 
20084384,94, 
20084385,91, 
20084386,27, 
20084387,28, 
20084388,94, 
20084389,62, 
20084390,5, 
20084391,9, 
20084392,98, 
20084393,44, 
20084394,26, 
20084395,50, 
20084396,85, 
20084397,41, 
20084398,86, 
20084399,71, 
20084400,76, 
20084401,1, 
20084402,20, 
20084403,26, 
20084404,89, 
20084405,24, 
20084406,36, 
20084407,7, 
20084408,7, 
20084409,68, 
20084410,94, 
20084411,37, 
20084412,67, 
20084413,19, 
20084414,2, 
20084415,78, 
20084416,21, 
20084417,11, 
20084418,43, 
20084419,73, 
20084420,37, 
20084421,63, 
20084422,99, 
20084423,97, 
20084424,1, 
20084425,68, 
20084426,22, 
20084427,97, 
20084428,24, 
20084429,85, 
20084430,5, 
20084431,35, 
20084432,92, 
20084433,46, 
20084434,49, 
20084435,5, 
20084436,76, 
20084437,8, 
20084438,57, 
20084439,89, 
20084440,25, 
20084441,88, 
20084442,52, 
20084443,26, 
20084444,25, 
20084445,79, 
20084446,5, 
20084447,72, 
20084448,76, 
20084449,93, 
20084450,35, 
20084451,72, 
20084452,20, 
20084453,61, 
20084454,46, 
20084455,30, 
20084456,14, 
20084457,95, 
20084458,63, 
20084459,96, 
20084460,17, 
20084461,54, 
20084462,29, 
20084463,69, 
20084464,69, 
20084465,26, 
20084466,52, 
20084467,97, 
20084468,66, 
20084469,39, 
20084470,44, 
20084471,87, 
20084472,24, 
20084473,88, 
20084474,84, 
20084475,29, 
20084476,94, 
20084477,94, 
20084478,22, 
20084479,79, 
20084480,24, 
20084481,98, 
20084482,13, 
20084483,93, 
20084484,27, 
20084485,13, 
20084486,41, 
20084487,59, 
20084488,35, 
20084489,50, 
20084490,26, 
20084491,10, 
20084492,51, 
20084493,32, 
20084494,27, 
20084495,11, 
20084496,79, 
20084497,74, 
20084498,27, 
20084499,20, 
20084500,6, 
20084501,78, 
20084502,48, 
20084503,32, 
20084504,84, 
20084505,16, 
20084506,65, 
20084507,86, 
20084508,84, 
20084509,16, 
20084510,55, 
20084511,15, 
20084512,74, 
20084513,44, 
20084514,55, 
20084515,11, 
